dateTime;next_dateTime;arr_volume_group;dep_volume_group;volume_group;metarKey;noPhenDetected;recent;intensity;characteristic;phenomenon1;phenomenon2;phenomenon3
2019-04-02 11:30:00.000;2019-04-02 12:00:00.000;ALTA;MEDIA;MEDIA;4484467;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-05 12:30:00.000;2019-06-05 13:00:00.000;ALTA;MEDIA;ALTA;4647063;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-04 11:30:00.000;2019-08-04 12:00:00.000;ALTA;MEDIA;MEDIA;4798604;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-19 12:30:00.000;2019-01-19 13:00:00.000;ALTA;MEDIA;MEDIA;4299959;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-21 12:00:00.000;2019-07-21 12:30:00.000;ALTA;MEDIA;MEDIA;4763290;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-29 12:00:00.000;2019-11-29 12:30:00.000;MEDIA;ALTA;ALTA;5098131;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-15 12:30:00.000;2019-03-15 13:00:00.000;MEDIA;MEDIA;MEDIA;4439252;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-07 12:00:00.000;2019-12-07 12:30:00.000;ALTA;MEDIA;MEDIA;5118755;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-04 11:30:00.000;2019-07-04 12:00:00.000;ALTA;MEDIA;MEDIA;4720336;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-03 12:00:00.000;2019-02-03 12:30:00.000;MEDIA;MEDIA;MEDIA;4338485;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-10 12:00:00.000;2019-09-10 12:30:00.000;ALTA;MEDIA;MEDIA;4891751;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-23 12:30:00.000;2019-07-23 13:00:00.000;ALTA;MEDIA;MEDIA;4768368;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-03 12:30:00.000;2019-11-03 13:00:00.000;ALTA;MEDIA;MEDIA;5030102;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-20 12:30:00.000;2019-04-20 13:00:00.000;ALTA;MEDIA;ALTA;4530959;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-22 11:30:00.000;2019-08-22 12:00:00.000;ALTA;MEDIA;MEDIA;4843908;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-30 11:30:00.000;2019-04-30 12:00:00.000;ALTA;MEDIA;ALTA;4556415;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-20 11:30:00.000;2019-05-20 12:00:00.000;ALTA;MEDIA;ALTA;4606817;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-25 11:30:00.000;2019-11-25 12:00:00.000;MEDIA;ALTA;MEDIA;5087669;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-26 11:30:00.000;2019-08-26 12:00:00.000;ALTA;MEDIA;ALTA;4854090;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-04 11:30:00.000;2019-05-04 12:00:00.000;ALTA;MEDIA;MEDIA;4566425;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-20 12:30:00.000;2019-10-20 13:00:00.000;ALTA;MEDIA;MEDIA;4994015;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-10 12:30:00.000;2019-11-10 13:00:00.000;ALTA;MEDIA;ALTA;5048436;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-19 12:30:00.000;2019-12-19 13:00:00.000;ALTA;ALTA;ALTA;5149641;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-25 12:00:00.000;2019-09-25 12:30:00.000;MEDIA;MEDIA;MEDIA;4930148;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-25 12:30:00.000;2019-07-25 13:00:00.000;ALTA;MEDIA;MEDIA;4773466;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-20 11:30:00.000;2019-08-20 12:00:00.000;ALTA;MEDIA;MEDIA;4838896;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-29 12:30:00.000;2019-01-29 13:00:00.000;ALTA;MEDIA;MEDIA;4325581;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-14 12:00:00.000;2019-05-14 12:30:00.000;ALTA;MEDIA;MEDIA;4591643;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-13 12:00:00.000;2019-03-13 12:30:00.000;MEDIA;MEDIA;MEDIA;4434420;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-22 12:00:00.000;2019-11-22 12:30:00.000;ALTA;MEDIA;MEDIA;5079872;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-14 11:30:00.000;2019-07-14 12:00:00.000;ALTA;MEDIA;MEDIA;4745649;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-15 12:00:00.000;2019-04-15 12:30:00.000;ALTA;MEDIA;MEDIA;4518150;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-03 11:30:00.000;2019-03-03 12:00:00.000;MEDIA;MEDIA;MEDIA;4408959;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-07 12:30:00.000;2019-11-07 13:00:00.000;ALTA;MEDIA;MEDIA;5040539;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-30 19:00:00.000;2019-01-30 19:30:00.000;MEDIA;ALTA;ALTA;4328147;0;0;Baja;;Llovizna;NULL;NULL
2019-01-30 23:30:00.000;2019-01-31 00:00:00.000;BAJA;BAJA;BAJA;4328156;0;0;Baja;;Llovizna;NULL;NULL
2019-01-31 01:30:00.000;2019-01-31 02:00:00.000;BAJA;BAJA;BAJA;4330728;0;0;Baja;;Llovizna;NULL;NULL
2019-02-01 01:30:00.000;2019-02-01 02:00:00.000;BAJA;BAJA;BAJA;4333327;0;0;Baja;;Llovizna;NULL;NULL
2019-04-05 07:30:00.000;2019-04-05 08:00:00.000;ALTA;MEDIA;MEDIA;4492499;0;0;Baja;;Llovizna;NULL;NULL
2019-04-07 21:30:00.000;2019-04-07 22:00:00.000;MEDIA;MEDIA;MEDIA;4497763;0;0;Baja;;Llovizna;NULL;NULL
2019-04-08 05:30:00.000;2019-04-08 06:00:00.000;MEDIA;ALTA;ALTA;4500344;0;1;Moderado;;Llovizna;NULL;NULL
2019-04-19 18:30:00.000;2019-04-19 19:00:00.000;MEDIA;ALTA;ALTA;4528445;0;0;Baja;;Llovizna;NULL;NULL
2019-05-08 05:00:00.000;2019-05-08 05:30:00.000;MEDIA;ALTA;MEDIA;4576504;0;0;Baja;;Llovizna;NULL;NULL
2019-05-16 22:30:00.000;2019-05-16 23:00:00.000;BAJA;BAJA;BAJA;4596690;0;0;Baja;;Llovizna;NULL;NULL
2019-06-06 23:30:00.000;2019-06-07 00:00:00.000;BAJA;BAJA;BAJA;4649702;0;0;Baja;;Llovizna;NULL;NULL
2019-07-23 19:00:00.000;2019-07-23 19:30:00.000;ALTA;ALTA;ALTA;4768385;0;0;Baja;;Llovizna;NULL;NULL
2019-10-23 06:30:00.000;2019-10-23 07:00:00.000;MEDIA;MEDIA;MEDIA;5001886;0;0;Baja;;Llovizna;NULL;NULL
2019-11-12 22:00:00.000;2019-11-12 22:30:00.000;MEDIA;MEDIA;MEDIA;5053751;0;0;Baja;;Llovizna;NULL;NULL
2019-11-12 23:00:00.000;2019-11-12 23:30:00.000;BAJA;MEDIA;MEDIA;5053753;0;0;Baja;;Llovizna;NULL;NULL
2019-11-17 19:00:00.000;2019-11-17 19:30:00.000;ALTA;ALTA;ALTA;5066755;0;0;Baja;;Llovizna;NULL;NULL
2019-11-21 07:30:00.000;2019-11-21 08:00:00.000;MEDIA;MEDIA;MEDIA;5077133;0;0;Baja;;Llovizna;NULL;NULL
2019-11-22 09:30:00.000;2019-11-22 10:00:00.000;ALTA;ALTA;ALTA;5079866;0;0;Baja;;Llovizna;NULL;NULL
2019-11-22 13:00:00.000;2019-11-22 13:30:00.000;MEDIA;BAJA;MEDIA;5079875;0;0;Baja;;Llovizna;NULL;NULL
2019-11-25 04:00:00.000;2019-11-25 04:30:00.000;BAJA;BAJA;BAJA;5087652;0;0;Baja;;Llovizna;NULL;NULL
2019-11-26 16:00:00.000;2019-11-26 16:30:00.000;MEDIA;ALTA;MEDIA;5090360;0;1;Moderado;;Llovizna;NULL;NULL
2019-11-26 19:30:00.000;2019-11-26 20:00:00.000;MEDIA;MEDIA;MEDIA;5090367;0;0;Baja;;Llovizna;NULL;NULL
2019-11-26 19:30:00.000;2019-11-26 20:00:00.000;MEDIA;MEDIA;MEDIA;5090367;0;1;Moderado;;Llovizna;NULL;NULL
2019-11-30 06:00:00.000;2019-11-30 06:30:00.000;MEDIA;MEDIA;MEDIA;5100704;0;0;Baja;;Llovizna;NULL;NULL
2019-11-30 07:00:00.000;2019-11-30 07:30:00.000;MEDIA;MEDIA;MEDIA;5100706;0;0;Baja;;Llovizna;NULL;NULL
2019-12-01 09:00:00.000;2019-12-01 09:30:00.000;ALTA;MEDIA;ALTA;5103330;0;0;Baja;;Llovizna;NULL;NULL
2019-12-01 14:30:00.000;2019-12-01 15:00:00.000;MEDIA;ALTA;ALTA;5103344;0;1;Moderado;;Llovizna;NULL;NULL
2019-12-01 23:00:00.000;2019-12-01 23:30:00.000;BAJA;MEDIA;BAJA;5103364;0;0;Baja;;Llovizna;NULL;NULL
2019-12-02 01:30:00.000;2019-12-02 02:00:00.000;BAJA;BAJA;BAJA;5105920;0;0;Baja;;Llovizna;NULL;NULL
2019-12-04 13:00:00.000;2019-12-04 13:30:00.000;ALTA;MEDIA;MEDIA;5111100;0;0;Baja;;Llovizna;NULL;NULL
2019-12-04 16:30:00.000;2019-12-04 17:00:00.000;MEDIA;MEDIA;MEDIA;5111107;0;0;Baja;;Llovizna;NULL;NULL
2019-12-20 03:30:00.000;2019-12-20 04:00:00.000;BAJA;BAJA;BAJA;5152221;0;0;Baja;;Llovizna;NULL;NULL
2019-12-21 06:30:00.000;2019-12-21 07:00:00.000;MEDIA;MEDIA;MEDIA;5154997;0;0;Baja;;Llovizna;NULL;NULL
2019-12-21 09:30:00.000;2019-12-21 10:00:00.000;ALTA;MEDIA;MEDIA;5155004;0;1;Moderado;;Llovizna;NULL;NULL
2019-10-14 18:00:00.000;2019-10-14 18:30:00.000;ALTA;ALTA;ALTA;4978572;0;0;Baja;;Llovizna;NULL;NULL
2019-10-18 03:00:00.000;2019-10-18 03:30:00.000;BAJA;BAJA;BAJA;4988766;0;1;Moderado;;Llovizna;NULL;NULL
2019-01-19 14:00:00.000;2019-01-19 14:30:00.000;MEDIA;ALTA;MEDIA;4299962;0;0;Baja;;Llovizna;NULL;NULL
2019-01-19 20:30:00.000;2019-01-19 21:00:00.000;MEDIA;MEDIA;MEDIA;4299976;0;0;Baja;;Llovizna;NULL;NULL
2019-01-20 01:30:00.000;2019-01-20 02:00:00.000;BAJA;BAJA;BAJA;4302520;0;0;Baja;;Llovizna;NULL;NULL
2019-01-20 04:00:00.000;2019-01-20 04:30:00.000;BAJA;BAJA;BAJA;4302525;0;0;Baja;;Llovizna;NULL;NULL
2019-12-06 12:00:00.000;2019-12-06 12:30:00.000;MEDIA;MEDIA;MEDIA;5116250;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-25 11:30:00.000;2019-02-25 12:00:00.000;MEDIA;ALTA;MEDIA;4393959;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-28 12:30:00.000;2019-07-28 13:00:00.000;ALTA;MEDIA;ALTA;4781014;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-08 12:00:00.000;2019-12-08 12:30:00.000;ALTA;MEDIA;ALTA;5121328;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-15 12:30:00.000;2019-07-15 13:00:00.000;ALTA;MEDIA;MEDIA;4748113;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-29 12:00:00.000;2019-03-29 12:30:00.000;ALTA;MEDIA;MEDIA;4474365;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-13 11:30:00.000;2019-06-13 12:00:00.000;ALTA;MEDIA;MEDIA;4667386;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-30 11:30:00.000;2019-09-30 12:00:00.000;ALTA;MEDIA;ALTA;4942797;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-22 12:00:00.000;2019-05-22 12:30:00.000;ALTA;MEDIA;MEDIA;4611800;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-20 12:00:00.000;2019-12-20 12:30:00.000;ALTA;ALTA;ALTA;5152337;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-22 12:30:00.000;2019-07-22 13:00:00.000;ALTA;MEDIA;MEDIA;4765820;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-10 12:30:00.000;2019-02-10 13:00:00.000;ALTA;MEDIA;MEDIA;4356189;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-20 12:00:00.000;2019-02-20 12:30:00.000;MEDIA;MEDIA;MEDIA;4381427;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-27 12:30:00.000;2019-09-27 13:00:00.000;ALTA;MEDIA;ALTA;4935200;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-28 12:30:00.000;2019-12-28 13:00:00.000;ALTA;MEDIA;MEDIA;5172961;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-31 12:00:00.000;2019-08-31 12:30:00.000;MEDIA;MEDIA;MEDIA;4866587;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-08 12:30:00.000;2019-08-08 13:00:00.000;ALTA;MEDIA;ALTA;4808688;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-30 12:00:00.000;2019-08-30 12:30:00.000;MEDIA;MEDIA;MEDIA;4864131;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-04 11:30:00.000;2019-11-04 12:00:00.000;MEDIA;ALTA;ALTA;5032818;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-05 12:30:00.000;2019-04-05 13:00:00.000;MEDIA;MEDIA;MEDIA;4492513;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-09 12:30:00.000;2019-07-09 13:00:00.000;ALTA;MEDIA;ALTA;4732982;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-17 12:30:00.000;2019-05-17 13:00:00.000;ALTA;MEDIA;ALTA;4599257;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-12 12:00:00.000;2019-11-12 12:30:00.000;ALTA;MEDIA;ALTA;5053551;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-04 11:30:00.000;2019-09-04 12:00:00.000;ALTA;MEDIA;MEDIA;4876531;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-19 12:00:00.000;2019-08-19 12:30:00.000;ALTA;MEDIA;MEDIA;4836348;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-11 12:30:00.000;2019-07-11 13:00:00.000;ALTA;MEDIA;ALTA;4737937;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-12 12:00:00.000;2019-03-12 12:30:00.000;MEDIA;MEDIA;MEDIA;4431915;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-10 12:30:00.000;2019-05-10 13:00:00.000;ALTA;MEDIA;ALTA;4581584;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-09 11:30:00.000;2019-10-09 12:00:00.000;ALTA;MEDIA;ALTA;4965811;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-17 12:00:00.000;2019-06-17 12:30:00.000;MEDIA;MEDIA;MEDIA;4677419;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-02 11:30:00.000;2019-01-02 12:00:00.000;MEDIA;ALTA;MEDIA;4257217;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-10 12:00:00.000;2019-03-10 12:30:00.000;MEDIA;MEDIA;MEDIA;4426783;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-06 12:00:00.000;2019-06-06 12:30:00.000;ALTA;MEDIA;MEDIA;4649668;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-12 11:30:00.000;2019-04-12 12:00:00.000;ALTA;MEDIA;MEDIA;4510604;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-09 12:00:00.000;2019-09-09 12:30:00.000;ALTA;MEDIA;MEDIA;4889192;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-30 12:30:00.000;2019-06-30 13:00:00.000;ALTA;MEDIA;MEDIA;4710143;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-15 11:30:00.000;2019-09-15 12:00:00.000;ALTA;MEDIA;MEDIA;4904552;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-01 12:30:00.000;2019-09-01 13:00:00.000;ALTA;MEDIA;MEDIA;4869072;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-27 11:30:00.000;2019-01-27 12:00:00.000;MEDIA;MEDIA;MEDIA;4320400;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-11 12:30:00.000;2019-10-11 13:00:00.000;ALTA;MEDIA;MEDIA;4970941;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-28 12:30:00.000;2019-03-28 13:00:00.000;ALTA;MEDIA;MEDIA;4472084;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-09 11:30:00.000;2019-01-09 12:00:00.000;MEDIA;ALTA;ALTA;4274744;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-09 12:00:00.000;2019-12-09 12:30:00.000;ALTA;MEDIA;MEDIA;5123936;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-14 12:00:00.000;2019-06-14 12:30:00.000;ALTA;MEDIA;MEDIA;4669874;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-17 12:00:00.000;2019-03-17 12:30:00.000;MEDIA;MEDIA;MEDIA;4444390;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-07 12:30:00.000;2019-02-07 13:00:00.000;ALTA;MEDIA;MEDIA;4348578;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-15 12:00:00.000;2019-10-15 12:30:00.000;MEDIA;MEDIA;MEDIA;4981180;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-23 12:00:00.000;2019-01-23 12:30:00.000;ALTA;MEDIA;MEDIA;4310181;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-08 12:00:00.000;2019-05-08 12:30:00.000;MEDIA;MEDIA;MEDIA;4576518;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-15 12:00:00.000;2019-08-15 12:30:00.000;ALTA;MEDIA;MEDIA;4826261;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-08 11:30:00.000;2019-01-08 12:00:00.000;MEDIA;ALTA;MEDIA;4272225;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-06 12:30:00.000;2019-10-06 13:00:00.000;ALTA;MEDIA;ALTA;4958123;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-16 12:00:00.000;2019-03-16 12:30:00.000;ALTA;MEDIA;ALTA;4441868;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-01 12:00:00.000;2019-11-01 12:30:00.000;ALTA;MEDIA;ALTA;5024964;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-04 11:30:00.000;2019-04-04 12:00:00.000;ALTA;MEDIA;MEDIA;4489900;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-07 12:30:00.000;2019-03-07 13:00:00.000;ALTA;MEDIA;MEDIA;4419229;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-26 12:00:00.000;2019-02-26 12:30:00.000;ALTA;MEDIA;MEDIA;4396444;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-03 12:30:00.000;2019-01-03 13:00:00.000;ALTA;MEDIA;ALTA;4259716;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-26 12:00:00.000;2019-11-26 12:30:00.000;ALTA;MEDIA;MEDIA;5090351;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-23 12:30:00.000;2019-03-23 13:00:00.000;ALTA;MEDIA;MEDIA;4459507;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-20 12:00:00.000;2019-06-20 12:30:00.000;ALTA;MEDIA;MEDIA;4684968;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-14 12:30:00.000;2019-08-14 13:00:00.000;ALTA;MEDIA;MEDIA;4823771;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-09 12:30:00.000;2019-08-09 13:00:00.000;ALTA;MEDIA;MEDIA;4811228;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-22 12:30:00.000;2019-09-22 13:00:00.000;ALTA;MEDIA;ALTA;4922477;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-19 11:30:00.000;2019-04-19 12:00:00.000;ALTA;MEDIA;MEDIA;4528429;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-29 11:30:00.000;2019-04-29 12:00:00.000;ALTA;MEDIA;MEDIA;4553899;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-19 11:30:00.000;2019-06-19 12:00:00.000;ALTA;MEDIA;ALTA;4682469;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-14 11:30:00.000;2019-09-14 12:00:00.000;ALTA;MEDIA;MEDIA;4902019;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-09 11:30:00.000;2019-07-09 12:00:00.000;ALTA;MEDIA;ALTA;4732980;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-24 12:00:00.000;2019-07-24 12:30:00.000;ALTA;MEDIA;MEDIA;4770850;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-29 12:30:00.000;2019-06-29 13:00:00.000;ALTA;MEDIA;MEDIA;4707610;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-30 20:00:00.000;2019-01-30 20:30:00.000;MEDIA;MEDIA;MEDIA;4328149;0;0;Baja;;Llovizna;NULL;NULL
2019-01-31 00:00:00.000;2019-01-31 00:30:00.000;BAJA;BAJA;BAJA;4330725;0;0;Baja;;Llovizna;NULL;NULL
2019-01-31 00:30:00.000;2019-01-31 01:00:00.000;BAJA;BAJA;BAJA;4330726;0;0;Baja;;Llovizna;NULL;NULL
2019-04-05 08:30:00.000;2019-04-05 09:00:00.000;ALTA;ALTA;ALTA;4492501;0;0;Baja;;Llovizna;NULL;NULL
2019-04-05 08:30:00.000;2019-04-05 09:00:00.000;ALTA;ALTA;ALTA;4492502;0;0;Baja;;Llovizna;NULL;NULL
2019-04-08 04:30:00.000;2019-04-08 05:00:00.000;BAJA;MEDIA;MEDIA;4500340;0;0;Baja;;Llovizna;NULL;NULL
2019-04-17 20:00:00.000;2019-04-17 20:30:00.000;ALTA;MEDIA;MEDIA;4523268;0;0;Baja;;Llovizna;NULL;NULL
2019-04-19 04:30:00.000;2019-04-19 05:00:00.000;BAJA;MEDIA;MEDIA;4528415;0;0;Baja;;Llovizna;NULL;NULL
2019-04-20 20:30:00.000;2019-04-20 21:00:00.000;MEDIA;MEDIA;MEDIA;4530975;0;0;Baja;;Llovizna;NULL;NULL
2019-04-23 07:30:00.000;2019-04-23 08:00:00.000;ALTA;MEDIA;MEDIA;4538596;0;0;Baja;;Llovizna;NULL;NULL
2019-04-24 08:00:00.000;2019-04-24 08:30:00.000;ALTA;MEDIA;MEDIA;4541184;0;0;Baja;;Llovizna;NULL;NULL
2019-04-24 08:30:00.000;2019-04-24 09:00:00.000;ALTA;ALTA;ALTA;4541185;0;0;Baja;;Llovizna;NULL;NULL
2019-04-25 00:30:00.000;2019-04-25 01:00:00.000;BAJA;BAJA;BAJA;4543557;0;1;Moderado;;Llovizna;NULL;NULL
2019-01-19 20:00:00.000;2019-01-19 20:30:00.000;MEDIA;MEDIA;MEDIA;4299975;0;0;Baja;;Llovizna;NULL;NULL
2019-08-26 17:30:00.000;2019-08-26 18:00:00.000;MEDIA;BAJA;MEDIA;4854107;0;1;Moderado;Tormenta;NULL;NULL;NULL
2019-09-15 08:30:00.000;2019-09-15 09:00:00.000;ALTA;ALTA;ALTA;4904545;0;0;Fuerte;Chubasco(s);Lluvia;NULL;NULL
2019-09-21 13:30:00.000;2019-09-21 14:00:00.000;MEDIA;ALTA;MEDIA;4919989;0;0;Baja;;Llovizna;NULL;NULL
2019-09-21 14:00:00.000;2019-09-21 14:30:00.000;MEDIA;ALTA;ALTA;4919990;0;0;Baja;;Llovizna;NULL;NULL
2019-11-13 07:00:00.000;2019-11-13 07:30:00.000;MEDIA;ALTA;MEDIA;5056278;0;0;Baja;;Llovizna;NULL;NULL
2019-11-17 13:30:00.000;2019-11-17 14:00:00.000;ALTA;MEDIA;ALTA;5066741;0;0;Baja;;Llovizna;NULL;NULL
2019-11-17 14:00:00.000;2019-11-17 14:30:00.000;ALTA;ALTA;ALTA;5066742;0;0;Baja;;Llovizna;NULL;NULL
2019-11-20 15:00:00.000;2019-11-20 15:30:00.000;MEDIA;ALTA;ALTA;5074565;0;0;Baja;;Llovizna;NULL;NULL
2019-11-20 21:30:00.000;2019-11-20 22:00:00.000;ALTA;MEDIA;MEDIA;5074578;0;0;Baja;;Llovizna;NULL;NULL
2019-11-20 22:00:00.000;2019-11-20 22:30:00.000;MEDIA;MEDIA;MEDIA;5074579;0;0;Baja;;Llovizna;NULL;NULL
2019-11-22 14:00:00.000;2019-11-22 14:30:00.000;BAJA;MEDIA;BAJA;5079877;0;0;Baja;;Llovizna;NULL;NULL
2019-11-23 01:00:00.000;2019-11-23 01:30:00.000;BAJA;BAJA;BAJA;5082517;0;0;Baja;;Llovizna;NULL;NULL
2019-11-30 21:30:00.000;2019-11-30 22:00:00.000;MEDIA;MEDIA;MEDIA;5100735;0;1;Moderado;;Llovizna;NULL;NULL
2019-12-02 00:00:00.000;2019-12-02 00:30:00.000;BAJA;BAJA;BAJA;5105917;0;0;Baja;;Llovizna;NULL;NULL
2019-12-17 04:30:00.000;2019-12-17 05:00:00.000;MEDIA;BAJA;BAJA;5144422;0;0;Baja;;Llovizna;NULL;NULL
2019-12-17 05:00:00.000;2019-12-17 05:30:00.000;MEDIA;BAJA;MEDIA;5144423;0;0;Baja;;Llovizna;NULL;NULL
2019-10-17 23:30:00.000;2019-10-18 00:00:00.000;BAJA;BAJA;BAJA;4986323;0;0;Baja;;Llovizna;NULL;NULL
2019-03-19 12:00:00.000;2019-03-19 12:30:00.000;MEDIA;MEDIA;MEDIA;4449482;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-25 12:00:00.000;2019-06-25 12:30:00.000;ALTA;MEDIA;MEDIA;4697565;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-09 12:00:00.000;2019-11-09 12:30:00.000;ALTA;MEDIA;ALTA;5045851;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-01 11:30:00.000;2019-01-01 12:00:00.000;MEDIA;MEDIA;MEDIA;4254715;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-02 11:30:00.000;2019-02-02 12:00:00.000;MEDIA;MEDIA;MEDIA;4335937;NULL;NULL;NULL;NULL;NULL;NULL;NULL
